player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,SLG,OBP,team,year,wOBA,wRC+,wRAA
比屋根 渉,35,24,23,5,5,1,0,0,6,0,0,1,0,0,1,0,0,8,0,0.217,0.261,0.25,ヤクルト,2017,0.2344984191853969,23.678357941529647,-1.9449245442968444
廣岡 大志,11,31,28,6,7,1,0,0,8,1,0,0,0,0,2,0,1,11,1,0.25,0.286,0.323,ヤクルト,2017,0.28656623394683545,71.42633085816445,-0.9405275363834222
ブキャナン,25,47,41,2,4,1,0,0,5,0,0,0,4,0,2,0,0,24,1,0.098,0.122,0.14,ヤクルト,2017,0.1263449299769903,-75.50210310188439,-8.758384209325506
藤井 亮太,97,309,292,20,75,3,0,2,84,12,5,3,6,1,9,0,1,56,6,0.257,0.288,0.281,ヤクルト,2017,0.25942775174460186,46.53941138347775,-17.54025994346543
星 知弥,24,32,27,0,2,0,0,0,2,0,0,0,4,0,0,0,0,22,0,0.074,0.074,0.074,ヤクルト,2017,0.06694520969445232,-129.97368498603151,-7.813973466469865
三輪 正義,16,6,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,ヤクルト,2017,0.0,-191.3647395950004,-1.856231136074211
谷内 亮太,42,104,91,6,18,2,0,0,20,7,0,0,4,0,9,0,0,19,3,0.198,0.22,0.27,ヤクルト,2017,0.23446418583953044,23.64696478860462,-8.431473025286323
山崎 晃大朗,59,246,219,30,53,10,2,1,70,13,6,5,9,0,18,0,0,44,3,0.242,0.32,0.3,ヤクルト,2017,0.28452677083457745,69.5560731971748,-7.952058857523676
山田 哲人,143,624,526,79,130,25,1,24,229,78,14,4,0,1,91,1,6,132,15,0.247,0.435,0.364,ヤクルト,2017,0.3641901333334126,142.61011036908837,28.23196184828205
山中 浩史,13,24,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0.0,0.0,0.0,ヤクルト,2017,0.0,-191.3647395950004,-7.424924544296844
山本 哲哉,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ヤクルト,2017,0.0,-191.3647395950004,-0.3093718560123685
雄平,71,300,281,29,86,21,0,2,113,32,2,3,0,2,12,0,5,42,5,0.306,0.402,0.343,ヤクルト,2017,0.3361372230629799,116.88462897597603,5.378443196289446
由規,10,16,15,1,1,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0.067,0.067,0.067,ヤクルト,2017,0.060250688725007086,-136.11279044692841,-4.011283029531229
リベロ,54,208,200,12,43,10,0,6,71,21,0,0,0,1,7,0,0,52,5,0.215,0.355,0.24,ヤクルト,2017,0.2660819724150977,52.641560087276495,-10.45934605057265
渡邉 大樹,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ヤクルト,2017,0.0,-191.3647395950004,-0.618743712024737
青柳 晃洋,12,22,21,0,2,1,0,0,3,2,0,0,1,0,0,0,0,7,0,0.095,0.143,0.095,阪神,2017,0.10514527658990684,-94.9429127538034,-4.553799879891154
秋山 拓巳,25,56,48,3,8,1,0,1,12,3,0,0,6,0,2,0,0,20,0,0.167,0.25,0.2,阪神,2017,0.20601627542448447,-2.4407452921043538,-6.091223936692636
新井 良太,17,17,16,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0.063,0.063,0.118,阪神,2017,0.0948465053124276,-104.387239432093,-3.6893215522102647
荒木 郁也,49,22,17,5,2,0,0,0,2,0,4,0,3,0,2,0,0,7,0,0.118,0.118,0.211,阪神,2017,0.16972532529592307,-35.72079193506086,-3.1703913585878967
板山 祐太郎,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,阪神,2017,0.0,-191.3647395950004,-0.9281155680371055
糸井 嘉男,114,493,427,60,124,16,0,17,191,62,21,6,0,2,59,0,5,62,12,0.29,0.447,0.381,阪神,2017,0.37582380899220436,153.2785901741655,27.889674985902328
伊藤 隼太,73,73,69,9,18,2,0,2,26,9,0,1,0,0,4,0,0,16,1,0.261,0.377,0.301,阪神,2017,0.3069746329342282,90.141533072558,-0.7641454889029001
糸原 健斗,66,193,162,18,42,13,0,1,58,24,1,0,5,0,23,0,3,26,1,0.259,0.358,0.362,阪神,2017,0.3347584204305277,115.62021964646317,3.201019023655421
岩貞 祐太,18,27,22,2,2,0,0,0,2,0,0,0,5,0,0,0,0,11,0,0.091,0.091,0.091,阪神,2017,0.08216003007955512,-116.02117257490225,-6.193040112333949
岩田 稔,10,21,19,2,1,0,0,0,1,0,0,0,0,0,2,0,0,9,0,0.053,0.053,0.143,阪神,2017,0.11052480236892534,-90.00970300843983,-4.236808976259739
植田 海,13,22,18,5,5,0,0,0,5,0,1,1,3,0,1,0,0,6,0,0.278,0.278,0.316,阪神,2017,0.27512799546377337,60.93707364993342,-0.912496621745792
上本 博紀,125,488,409,57,116,20,1,9,165,38,16,1,23,2,50,0,4,71,7,0.284,0.403,0.366,阪神,2017,0.35112369844214175,130.627741180677,15.8700611476846
梅野 隆太郎,112,340,282,22,58,9,2,2,77,33,1,0,27,3,24,2,4,63,3,0.206,0.273,0.275,阪神,2017,0.25563450253586817,43.060871688379954,-20.555760117687726
江越 大賀,28,18,13,3,1,0,0,0,1,0,1,0,0,0,3,0,2,5,0,0.077,0.077,0.333,阪神,2017,0.25047398058975484,38.3284959732154,-1.178693408222633
榎田 大樹,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,阪神,2017,0.9037603308751063,637.414497626079,0.5706281439876315
大山 悠輔,75,221,198,25,47,10,2,7,82,38,2,2,1,1,18,0,3,41,4,0.237,0.414,0.309,阪神,2017,0.32611930121350685,107.69785086091179,1.8063652758120123
岡﨑 太一,34,54,41,4,8,0,0,2,14,5,0,0,7,0,5,1,1,12,0,0.195,0.341,0.298,阪神,2017,0.2982671304749807,82.15645450721753,-1.0231015012636429
小野 泰己,15,24,19,0,1,0,0,0,1,0,0,0,4,0,1,0,0,7,0,0.053,0.053,0.1,阪神,2017,0.08061952951556346,-117.43386445652912,-5.5409245442968444
狩野 恵輔,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,阪神,2017,0.0,-191.3647395950004,-1.5468592800618426
キャンベル,21,54,47,5,9,2,0,1,14,5,0,0,0,0,7,0,0,17,2,0.191,0.298,0.296,阪神,2017,0.2805232508503329,65.88470798519577,-1.9560802246678974
坂本 誠志郎,42,132,113,13,28,5,0,2,39,17,0,0,3,0,15,1,1,32,1,0.248,0.345,0.341,阪神,2017,0.31924585331300004,101.39466326410178,0.19547314590224146
俊介,74,202,191,26,59,15,1,4,88,23,1,0,2,0,9,0,0,33,1,0.309,0.461,0.34,阪神,2017,0.35739613084606475,136.3797769424264,7.802885085501556
髙山 俊,103,353,328,40,82,15,3,6,121,24,6,3,0,1,21,0,3,77,3,0.25,0.369,0.3,阪神,2017,0.30315421863631886,86.63808205847783,-5.00826517236607
鳥谷 敬,143,570,488,57,143,23,3,4,184,41,8,7,1,2,77,3,2,62,13,0.293,0.377,0.39,阪神,2017,0.35463099099365086,133.8440488080944,20.483349630067668
中谷 将大,133,455,411,64,99,21,1,20,182,61,2,1,0,3,36,2,5,96,5,0.241,0.443,0.308,阪神,2017,0.3360661230369495,116.81942781220862,8.125805514372324
西岡 剛,32,100,92,6,21,4,0,0,25,5,3,2,0,0,7,0,1,17,0,0.228,0.272,0.29,阪神,2017,0.26280939621697696,49.640495410538485,-5.347185601236848
能見 篤史,23,39,33,4,4,1,0,0,5,0,0,0,2,0,4,0,0,15,0,0.121,0.152,0.216,阪神,2017,0.1851376353481867,-21.587174722009028,-5.034961843941831
原口 文仁,73,216,186,16,42,12,0,6,72,25,0,0,1,2,22,0,5,36,10,0.226,0.387,0.321,阪神,2017,0.32357676962727117,105.36626214578139,1.2307488687702648
福留 孝介,127,526,441,68,116,20,3,18,196,79,1,2,1,4,77,1,3,92,17,0.263,0.444,0.373,阪神,2017,0.3704048022753276,148.3091750539419,26.98107040416081
福永 春吾,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,阪神,2017,0.0,-191.3647395950004,-0.3093718560123685
藤川 球児,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,阪神,2017,0.0,-191.3647395950004,-0.3093718560123685
藤浪 晋太郎,11,21,17,1,1,0,0,0,1,1,0,0,2,0,2,0,0,13,0,0.059,0.059,0.158,阪神,2017,0.12215899209197012,-79.34075178880187,-3.998914239417633
北條 史也,83,252,219,26,46,7,2,3,66,20,0,0,7,2,23,0,1,42,4,0.21,0.301,0.286,阪神,2017,0.2722179772125668,58.26848705220223,-11.166279143688294
松田 遼馬,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,阪神,2017,0.0,-191.3647395950004,-0.618743712024737
メッセンジャー,22,50,44,3,6,1,0,1,10,2,0,0,6,0,0,0,0,17,0,0.136,0.227,0.136,阪神,2017,0.16081892251367466,-43.88826892213788,-7.639047346072971
メンドーサ,4,6,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0.0,0.0,0.0,阪神,2017,0.0,-191.3647395950004,-1.856231136074211
森越 祐人,29,27,23,3,3,2,0,0,5,1,0,0,2,0,2,0,0,10,1,0.13,0.217,0.2,阪神,2017,0.19718407219093229,-10.54017874676491,-3.1690401123339496
大和,100,252,232,25,65,6,0,1,74,16,2,3,1,1,18,0,0,37,5,0.28,0.319,0.331,阪神,2017,0.29942584667439465,83.21903702505841,-4.490153930256296
陽川 尚将,12,19,18,1,3,0,0,1,6,1,0,0,0,0,1,0,0,8,0,0.167,0.333,0.211,阪神,2017,0.24593956372498407,34.17028010331962,-1.3280652642350017
横山 雄哉,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,阪神,2017,0.0,-191.3647395950004,-0.618743712024737
ロジャース,40,140,123,15,31,7,0,5,53,23,0,0,0,2,15,0,0,26,6,0.252,0.431,0.329,阪神,2017,0.340817410490726,121.17652145444235,3.147940158268413
アマダー,121,460,417,35,99,9,0,23,177,65,0,1,0,2,39,0,2,102,18,0.237,0.424,0.304,楽天,2017,0.3282829027961355,109.68194775921776,4.728946234310494
足立 祐一,49,87,76,5,16,1,1,1,22,7,0,1,5,0,5,0,1,18,1,0.211,0.289,0.268,楽天,2017,0.2580025334815298,45.232437327868695,-5.05925391210045
阿部 俊人,44,23,20,3,4,0,0,0,4,1,1,0,1,0,2,0,0,6,0,0.2,0.2,0.273,楽天,2017,0.22874099283512506,18.39860040413641,-1.992825415557203
安樂 智大,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,楽天,2017,0.0,-191.3647395950004,-0.618743712024737
伊志嶺 忠,14,14,14,0,1,1,0,0,2,0,0,0,0,0,0,0,0,7,0,0.071,0.143,0.071,楽天,2017,0.0931636055366384,-105.93051627756773,-3.061205984173159
今江 年晶,51,135,128,11,32,7,1,1,44,10,0,0,1,0,6,0,0,26,3,0.25,0.344,0.284,楽天,2017,0.2834980888659276,68.61273653125234,-4.4991557855503475
ウィーラー,142,605,542,75,147,27,0,31,267,82,7,3,0,3,50,4,10,98,14,0.271,0.493,0.342,楽天,2017,0.3724531446230411,150.18757527854768,32.24002711251704
内田 靖人,7,21,21,0,1,0,0,0,1,1,0,0,0,0,0,0,0,9,1,0.048,0.048,0.048,楽天,2017,0.04303620623214792,-151.89906163209187,-5.616808976259739
オコエ 瑠偉,41,141,130,21,39,17,0,3,65,11,5,2,5,0,3,0,3,38,3,0.3,0.5,0.331,楽天,2017,0.36881395855565,146.85031677095478,7.01415653755016
岡島 豪郎,111,400,342,51,89,13,5,3,121,32,3,2,10,5,41,0,2,65,6,0.26,0.354,0.338,楽天,2017,0.31726411615335903,99.57734228260928,-0.17951163571662287
釜田 佳直,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,楽天,2017,0.0,-191.3647395950004,-0.9281155680371055
岸 孝之,26,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0.0,0.0,0.0,楽天,2017,0.0,-191.3647395950004,-1.5468592800618426
銀次,143,590,529,55,155,30,0,3,194,60,2,1,1,2,56,1,2,74,11,0.293,0.367,0.362,楽天,2017,0.33449873027295957,115.38207486033967,9.636309536743333
クルーズ,13,37,37,2,6,2,0,0,8,2,0,0,0,0,0,0,0,4,1,0.162,0.216,0.162,楽天,2017,0.16820600752773784,-37.114058466015734,-5.386758672457635
嶋 基宏,112,369,281,34,56,9,0,3,74,28,2,1,27,1,57,0,3,62,8,0.199,0.263,0.339,楽天,2017,0.29410648194413846,78.340997025921,-8.486109605406085
島内 宏明,143,577,494,62,131,14,3,14,193,47,3,6,12,3,64,0,4,67,8,0.265,0.391,0.352,楽天,2017,0.3400552749398932,120.47761700057384,12.54581961183682
下妻 貴寛,8,11,10,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0.1,0.1,0.1,楽天,2017,0.09037603308751063,-108.48681587289246,-2.4350904161360534
田中 和基,51,59,54,9,6,2,0,1,11,2,7,2,2,0,3,0,0,25,0,0.111,0.204,0.158,楽天,2017,0.1684640967640001,-36.87738177966761,-8.574869329291143
中川 大志,23,36,34,3,4,2,0,0,6,4,0,0,0,0,1,0,1,11,0,0.118,0.176,0.167,楽天,2017,0.16289367074800687,-41.98565359334751,-5.427386816445265
西田 哲朗,22,24,22,2,3,0,0,0,3,0,0,0,0,0,2,0,0,10,0,0.136,0.136,0.208,楽天,2017,0.1720225629790685,-33.61414614666997,-3.4049245442968443
則本 昂大,25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,楽天,2017,0.0,-191.3647395950004,-0.618743712024737
聖澤 諒,111,252,232,29,58,14,2,1,79,21,2,1,2,1,13,0,4,50,2,0.25,0.341,0.3,楽天,2017,0.2918735068576196,76.2932822438982,-6.3433077151168575
福田 将儀,9,7,7,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0.143,0.143,0.143,楽天,2017,0.12910861869644377,-72.96770570627477,-1.2856029920865795
藤田 一也,102,315,270,28,68,9,2,3,90,33,2,1,25,3,16,1,1,21,8,0.252,0.333,0.293,楽天,2017,0.2841957937019094,69.25255580857174,-10.284031195620223
藤平 尚真,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,楽天,2017,,,
古川 侑利,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,楽天,2017,0.0,-191.3647395950004,-0.618743712024737
ペゲーロ,120,517,463,67,130,17,1,26,227,75,3,2,0,0,50,3,4,139,16,0.281,0.49,0.356,楽天,2017,0.3791558254662642,156.33416362371645,30.924750441605497
細川 亨,20,23,20,1,2,0,0,1,5,1,0,0,3,0,0,0,0,9,0,0.1,0.25,0.1,楽天,2017,0.15302305602317143,-51.037346020067616,-3.688552688284475
枡田 慎太郎,32,77,71,7,12,4,0,1,19,4,1,0,0,0,6,0,0,23,1,0.169,0.268,0.234,楽天,2017,0.23314242301795837,22.434862923070252,-6.341632912952374
松井 稼頭央,44,83,76,6,16,2,1,2,26,10,0,1,0,0,6,0,1,23,1,0.211,0.342,0.277,楽天,2017,0.28335311578641753,68.4797912423862,-2.7778640490265842
美馬 学,26,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,楽天,2017,0.0,-191.3647395950004,-1.856231136074211
三好 匠,56,115,103,12,25,9,0,1,37,9,0,1,4,1,7,0,0,27,1,0.243,0.359,0.288,楽天,2017,0.2920011879854459,76.41037021967263,-2.8804661441250827
村林 一輝,1,3,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.5,0.5,0.667,楽天,2017,0.5374635301037564,301.5077613281414,0.6418844319628942
茂木 栄五郎,103,450,398,64,118,25,2,17,198,47,3,2,4,1,45,1,2,84,4,0.296,0.497,0.37,楽天,2017,0.3875429669952109,164.02546022233454,30.592081834792893
淺間 大基,19,44,42,2,7,3,0,0,10,3,1,0,0,0,2,0,0,17,1,0.167,0.238,0.205,日本ハム,2017,0.20329939261162647,-4.932220065155315,-4.902361664544213
有原 航平,25,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.25,0.25,0.25,日本ハム,2017,0.22594008271877658,15.830069710269429,-0.35748742404947403
飯山 裕志,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,日本ハム,2017,0.0,-191.3647395950004,-1.237487424049474
石井 一成,114,361,317,33,65,8,2,3,86,24,3,5,14,1,28,0,1,113,6,0.205,0.271,0.271,日本ハム,2017,0.25305052492082,40.69127554254963,-22.733672297122094
市川 友也,57,154,135,12,23,7,0,1,33,8,0,0,8,1,6,0,4,32,3,0.17,0.244,0.226,日本ハム,2017,0.21953891599168796,9.95998015647754,-14.72312883960338
今井 順之助,1,4,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.25,0.25,0.25,日本ハム,2017,0.22594008271877658,15.830069710269429,-0.35748742404947403
上沢 直之,15,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,日本ハム,2017,0.0,-191.3647395950004,-0.9281155680371055
太田 賢吾,40,88,82,9,14,2,1,1,21,6,0,0,4,0,2,0,0,21,1,0.171,0.256,0.19,日本ハム,2017,0.20099864501605447,-7.042084563688943,-10.001866186231288
大田 泰示,118,457,427,41,110,21,1,15,178,46,5,2,0,2,28,0,0,88,14,0.258,0.417,0.302,日本ハム,2017,0.32214552275449204,104.05375964819072,1.9670618023476225
大谷 翔平,65,231,202,24,67,16,1,8,109,31,0,1,0,3,24,0,2,63,0,0.332,0.54,0.403,日本ハム,2017,0.41657980619341534,190.65323820712052,22.23510126114288
大野 奨太,83,183,154,13,34,5,0,3,48,13,0,1,8,1,16,0,4,30,1,0.221,0.312,0.309,日本ハム,2017,0.2902009633881429,74.7595024867033,-4.904478221692012
大累 進,13,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,日本ハム,2017,0.0,-191.3647395950004,-0.618743712024737
岡 大海,60,132,124,15,21,4,1,0,27,7,6,2,3,1,4,0,0,34,4,0.169,0.218,0.194,日本ハム,2017,0.1874076655109232,-19.505479163497526,-16.749643133167528
加藤 貴之,21,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,日本ハム,2017,0.0,-191.3647395950004,-0.618743712024737
岸里 亮佑,7,14,14,1,2,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0.143,0.214,0.143,日本ハム,2017,0.15771791488486026,-46.73199933320491,-2.1812059841731593
黒羽根 利規,19,30,29,1,8,2,0,0,10,1,0,0,1,0,0,0,0,6,0,0.276,0.345,0.276,日本ハム,2017,0.2769359634578108,62.59504234343378,-1.191500507957262
郡 拓也,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,日本ハム,2017,0.0,-191.3647395950004,-0.3093718560123685
近藤 健介,57,231,167,32,69,15,0,3,93,29,3,0,0,2,60,0,2,27,3,0.413,0.557,0.567,日本ハム,2017,0.5026966775484468,269.6253644614116,41.60510126114287
斎藤 佑樹,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,日本ハム,2017,0.7086302594361629,458.4735259533458,0.38062814398763145
清水 優心,61,120,111,7,22,4,0,1,29,10,0,0,3,1,5,0,0,35,4,0.198,0.261,0.231,日本ハム,2017,0.22462341557006577,14.622640751614014,-10.878468875330375
杉谷 拳士,35,85,75,5,11,2,1,0,15,3,1,0,5,0,5,0,0,20,1,0.147,0.2,0.2,日本ハム,2017,0.18806944385398167,-18.89860571305703,-10.73098276105132
高梨 裕稔,22,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,0.0,日本ハム,2017,0.0,-191.3647395950004,-1.5468592800618426
髙濱 祐仁,3,12,11,0,2,0,0,0,2,0,0,0,0,0,1,0,0,5,0,0.182,0.182,0.25,日本ハム,2017,0.209679243432198,0.9183220708750297,-1.2624622721484218
田中 賢介,107,349,314,22,79,6,1,2,93,18,11,4,0,0,35,1,0,36,4,0.252,0.296,0.327,日本ハム,2017,0.2918858661744653,76.3046161615731,-8.780777748316616
ドレイク,35,86,82,4,19,2,0,1,24,3,0,0,0,0,3,0,1,22,2,0.232,0.293,0.267,日本ハム,2017,0.25686951264698116,44.19341834138191,-5.095979617063695
中島 卓也,91,331,283,26,59,1,2,1,67,13,11,3,25,0,23,0,0,80,2,0.208,0.237,0.268,日本ハム,2017,0.23788819166825434,26.78689563312681,-25.73123466689137
中田 翔,129,542,472,56,102,23,0,16,173,67,0,1,0,4,61,0,5,103,14,0.216,0.367,0.31,日本ハム,2017,0.310639191218687,93.50205877388538,-3.7395459587037116
西川 遥輝,138,623,541,82,160,26,6,9,225,44,39,5,6,3,69,0,4,103,6,0.296,0.416,0.378,日本ハム,2017,0.36094818725185435,139.63713456035373,26.22008573022638
平沼 翔太,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,日本ハム,2017,0.0,-191.3647395950004,-2.474974848098948
松本 剛,115,448,402,46,110,17,0,5,142,33,6,3,21,1,21,1,3,61,7,0.274,0.353,0.314,日本ハム,2017,0.3034822188360148,86.9388694973878,-6.21301772304929
村田 透,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,日本ハム,2017,0.0,-191.3647395950004,-0.3093718560123685
メンドーサ,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,日本ハム,2017,0.0,-191.3647395950004,-0.9281155680371055
森本 龍弥,5,10,9,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0.111,0.111,0.2,日本ハム,2017,0.16432006015911024,-40.677605554804146,-1.4937185601236849
森山 恵佑,5,12,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0.0,0.0,0.083,日本ハム,2017,0.05905252161968024,-137.2115507993049,-3.022462272148422
矢野 謙次,44,49,44,0,9,2,0,0,11,10,0,0,0,0,5,0,0,13,1,0.205,0.25,0.286,日本ハム,2017,0.2546541748639272,42.16187757188535,-3.009220944606057
横尾 俊建,50,149,134,14,32,3,0,7,56,20,0,0,0,1,11,0,3,45,2,0.239,0.418,0.309,日本ハム,2017,0.32822656311983345,109.63028234267344,1.5235934541570906
レアード,137,571,503,56,115,18,1,32,231,90,0,0,0,7,54,0,7,125,18,0.229,0.459,0.308,日本ハム,2017,0.3422735053445565,122.51181040335058,13.648670216937585
渡邉 諒,22,35,30,4,4,1,1,0,7,2,0,0,2,0,3,0,0,13,0,0.133,0.233,0.212,日本ハム,2017,0.20913462202068578,0.41888554706755793,-3.70074223316017
明石 健志,103,339,290,37,81,10,3,1,100,23,5,6,15,3,30,1,1,57,3,0.279,0.345,0.346,ソフトバンク,2017,0.31710221485951756,99.42887324028574,-0.20557770671143083
斐紹,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,ソフトバンク,2017,0.45188016543755316,223.02487901553926,0.26125628797526296
五十嵐 亮太,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ソフトバンク,2017,0.0,-191.3647395950004,-0.3093718560123685
石川 柊太,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,ソフトバンク,2017,0.0,-191.3647395950004,-0.618743712024737
今宮 健太,141,623,526,78,139,27,7,14,222,64,15,4,52,3,38,0,4,93,12,0.264,0.422,0.317,ソフトバンク,2017,0.33132003373368757,112.46710105237862,8.247025473121031
岩嵜 翔,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ソフトバンク,2017,0.0,-191.3647395950004,-0.3093718560123685
上林 誠知,134,453,415,54,108,23,5,13,180,51,12,12,10,2,24,2,2,96,3,0.26,0.434,0.302,ソフトバンク,2017,0.3281996461163267,109.60559852676286,4.620260287345136
内川 聖一,73,300,266,31,79,13,0,12,128,50,0,1,0,2,32,0,0,26,9,0.297,0.481,0.37,ソフトバンク,2017,0.38105137283980334,158.07244561362964,18.498443196289443
江川 智晃,32,71,67,6,12,3,0,1,18,5,0,0,1,0,2,0,1,20,0,0.179,0.269,0.214,ソフトバンク,2017,0.2208050808388044,11.121096771513317,-6.700401776878162
岡本 健,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ソフトバンク,2017,0.0,-191.3647395950004,-0.3093718560123685
甲斐 拓也,103,257,207,30,48,8,3,5,77,18,4,0,22,0,26,1,2,68,2,0.232,0.372,0.323,ソフトバンク,2017,0.31928786157512223,101.43318628204052,0.3910925792893903
釜元 豪,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ソフトバンク,2017,0.0,-191.3647395950004,-0.3093718560123685
嘉弥真 新也,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ソフトバンク,2017,0.0,-191.3647395950004,-0.3093718560123685
川﨑 宗則,42,156,137,22,33,10,0,0,43,4,0,2,4,1,11,0,3,37,0,0.241,0.314,0.309,ソフトバンク,2017,0.288438460863175,73.14322718855128,-4.448588485297912
川島 慶三,81,137,110,23,29,7,0,5,51,13,2,2,6,1,18,0,2,24,1,0.264,0.464,0.374,ソフトバンク,2017,0.37795181776100695,155.23004724077543,8.034147329358955
城所 龍磨,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ソフトバンク,2017,0.0,-191.3647395950004,-0.9281155680371055
栗原 陵矢,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ソフトバンク,2017,0.0,-191.3647395950004,-0.9281155680371055
ジェンセン,6,14,12,2,1,0,0,1,4,1,0,0,0,0,2,0,0,9,0,0.083,0.333,0.214,ソフトバンク,2017,0.255282950604332,42.73848650316162,-0.8512059841731591
千賀 滉大,22,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ソフトバンク,2017,0.0,-191.3647395950004,-0.9281155680371055
曽根 海成,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ソフトバンク,2017,0.0,-191.3647395950004,-0.9281155680371055
髙田 知季,58,130,114,10,26,4,2,2,40,8,2,0,9,0,5,0,2,28,0,0.228,0.351,0.273,ソフトバンク,2017,0.2822129132381413,67.4341863779606,-4.4952007857401375
髙谷 裕亮,92,195,175,9,36,4,0,1,43,20,0,1,5,2,12,0,1,30,1,0.206,0.246,0.258,ソフトバンク,2017,0.23491282284588588,24.058380319043298,-15.723827711885544
茶谷 健太,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,ソフトバンク,2017,0.45188016543755316,223.02487901553926,0.26125628797526296
塚田 正義,14,27,26,3,4,1,0,2,11,2,0,0,0,0,0,0,1,8,1,0.154,0.423,0.185,ソフトバンク,2017,0.268921950306692,55.245917271709686,-1.2830401123339488
